sex,child_in_family,weekly_study_hours,Score,Health,FamilyEDU,age,Fails,Free_time,job_no,job_yes,activities_no,activities_yes,Nationality_Kyrgyz,Nationality_Russian,Predict
0.0,0.8,0.62,0.41711229946524075,0.75,0.0,0.19999999999999973,0.3333333333333333,0.0,True,False,True,False,False,True,2
0.0,0.2,0.34,0.17647058823529393,0.5,1.0,0.5999999999999996,0.9523809523809523,0.09523809523809523,True,False,False,True,False,True,2
0.0,0.6000000000000001,0.16,0.427807486631016,1.0,0.0,0.0,0.09523809523809523,0.9999999999999999,True,False,True,False,False,True,2
1.0,1.0,0.44,0.17112299465240643,0.5,1.0,0.0,0.23809523809523808,0.47619047619047616,True,False,True,False,False,True,2
1.0,0.4,0.18,0.2727272727272727,0.5,0.0,0.7999999999999998,0.47619047619047616,0.19047619047619047,True,False,True,False,False,True,2
0.0,0.2,0.24,0.3475935828877006,0.0,1.0,0.0,0.2857142857142857,0.6666666666666666,True,False,True,False,False,True,2
1.0,0.6000000000000001,0.6,0.1390374331550801,0.5,0.0,0.7999999999999998,0.5238095238095237,0.47619047619047616,True,False,False,True,False,True,2
0.0,0.8,0.28,0.31550802139037426,0.0,1.0,0.3999999999999999,0.09523809523809523,0.7142857142857143,True,False,False,True,False,True,2
1.0,0.4,0.6,0.44385026737967914,0.25,1.0,0.7999999999999998,0.23809523809523808,0.6666666666666666,True,False,True,False,False,True,2
0.0,0.0,0.68,0.33689839572192515,0.0,0.0,0.5999999999999996,0.09523809523809523,0.09523809523809523,True,False,True,False,False,True,2
1.0,1.0,0.18,0.36363636363636354,0.75,0.0,0.0,0.3333333333333333,0.9999999999999999,True,False,False,True,False,True,2
1.0,0.6000000000000001,0.62,0.1925133689839571,1.0,1.0,0.0,0.9047619047619047,0.9999999999999999,True,False,False,True,False,True,2
1.0,1.0,0.44,0.3529411764705881,0.25,0.0,0.0,0.19047619047619047,0.2857142857142857,True,False,True,False,False,True,2
1.0,0.8,0.64,0.20855614973262027,0.5,1.0,0.7999999999999998,0.0,0.047619047619047616,True,False,True,False,False,True,2
0.0,0.4,0.04,0.41711229946524075,0.25,1.0,0.0,0.19047619047619047,0.8571428571428571,True,False,True,False,False,True,2
1.0,0.4,0.64,0.44385026737967914,0.75,1.0,1.0,0.14285714285714285,0.7619047619047619,True,False,True,False,False,True,2
0.0,0.6000000000000001,0.48,0.3475935828877006,0.0,1.0,0.7999999999999998,0.3333333333333333,0.619047619047619,False,True,True,False,False,True,2
1.0,0.4,0.36,0.41711229946524075,1.0,0.0,0.19999999999999973,0.047619047619047616,0.14285714285714285,True,False,False,True,False,True,2
1.0,0.4,0.46,0.4064171122994653,0.0,1.0,1.0,0.23809523809523808,0.9523809523809522,True,False,True,False,False,True,2
0.0,0.4,0.7000000000000001,0.427807486631016,0.25,1.0,0.3999999999999999,0.3333333333333333,0.8095238095238094,True,False,True,False,False,True,2
0.0,0.6000000000000001,0.32,0.2727272727272727,0.75,0.0,0.7999999999999998,0.38095238095238093,0.2857142857142857,True,False,True,False,False,True,2
0.0,0.6000000000000001,0.3,0.15508021390374327,0.0,0.0,0.3999999999999999,0.6666666666666666,0.19047619047619047,False,True,True,False,False,True,2
0.0,0.8,0.06,0.20320855614973254,0.0,0.0,0.0,1.0,0.09523809523809523,False,True,True,False,False,True,2
1.0,0.4,0.28,0.374331550802139,0.5,1.0,0.5999999999999996,0.0,0.5714285714285714,True,False,True,False,False,True,2
0.0,0.0,0.5,0.4064171122994653,0.5,1.0,1.0,0.14285714285714285,0.7619047619047619,True,False,True,False,False,True,2
1.0,0.0,0.06,0.33689839572192515,0.25,0.0,0.0,0.09523809523809523,0.9999999999999999,True,False,True,False,False,True,2
0.0,1.0,0.58,0.41176470588235303,0.0,1.0,0.5999999999999996,0.3333333333333333,0.23809523809523808,True,False,False,True,False,True,2
1.0,0.4,0.12,0.3262032085561497,0.0,1.0,0.7999999999999998,0.19047619047619047,0.0,True,False,True,False,False,True,2
1.0,0.2,0.42,0.3796791443850269,0.75,0.0,1.0,0.23809523809523808,0.2857142857142857,True,False,False,True,False,True,2
1.0,1.0,0.66,0.22994652406417093,0.5,0.0,0.3999999999999999,0.8571428571428571,0.9999999999999999,True,False,True,False,False,True,2
1.0,0.6000000000000001,0.68,0.4224598930481285,0.75,0.0,1.0,0.14285714285714285,0.3333333333333333,True,False,True,False,False,True,2
1.0,0.4,0.58,0.44385026737967914,1.0,0.0,0.19999999999999973,0.23809523809523808,0.5714285714285714,True,False,True,False,False,True,2
0.0,0.2,0.38,0.3048128342245988,0.25,1.0,0.3999999999999999,0.09523809523809523,0.38095238095238093,True,False,False,True,False,True,2
1.0,0.4,0.04,0.3689839572192515,0.75,1.0,0.3999999999999999,0.09523809523809523,0.14285714285714285,True,False,True,False,False,True,2
1.0,1.0,0.06,0.28342245989304815,0.25,1.0,0.19999999999999973,0.19047619047619047,0.0,True,False,True,False,False,True,2
0.0,0.0,0.46,0.17647058823529393,0.0,1.0,0.3999999999999999,0.6666666666666666,0.3333333333333333,True,False,True,False,False,True,2
1.0,0.2,0.02,0.3796791443850269,1.0,0.0,0.19999999999999973,0.14285714285714285,0.9523809523809522,True,False,True,False,False,True,2
0.0,0.0,0.56,0.2887700534759359,0.75,0.0,0.3999999999999999,0.09523809523809523,0.5714285714285714,False,True,True,False,False,True,2
0.0,0.2,0.18,0.3529411764705881,1.0,1.0,0.19999999999999973,0.0,0.7142857142857143,True,False,True,False,False,True,2
0.0,0.4,0.4,0.35828877005347604,0.0,0.0,0.0,0.09523809523809523,0.0,True,False,True,False,False,True,2
1.0,0.6000000000000001,0.62,0.41711229946524075,0.0,1.0,0.0,0.23809523809523808,0.4285714285714285,True,False,True,False,False,True,2
0.0,0.0,0.32,0.33689839572192515,1.0,1.0,1.0,0.2857142857142857,0.7619047619047619,True,False,True,False,False,True,2
1.0,0.2,0.66,0.36363636363636354,0.0,0.0,0.19999999999999973,0.23809523809523808,0.7142857142857143,True,False,True,False,False,True,2
0.0,0.4,0.54,0.39037433155080214,0.0,0.0,0.5999999999999996,0.0,0.8095238095238094,True,False,True,False,False,True,2
1.0,0.2,0.54,0.3796791443850269,0.75,0.0,0.7999999999999998,0.0,0.14285714285714285,False,True,True,False,False,True,2
0.0,1.0,0.2,0.4385026737967914,0.75,1.0,0.19999999999999973,0.19047619047619047,0.47619047619047616,True,False,True,False,False,True,2
0.0,0.8,0.28,0.24598930481283432,0.75,1.0,0.0,0.14285714285714285,0.9047619047619048,True,False,True,False,False,True,2
0.0,0.6000000000000001,0.38,0.4064171122994653,0.5,1.0,0.3999999999999999,0.09523809523809523,0.23809523809523808,True,False,True,False,False,True,2
1.0,0.2,0.08,0.2994652406417113,0.5,1.0,0.5999999999999996,0.047619047619047616,0.14285714285714285,True,False,True,False,False,True,2
1.0,0.8,0.54,0.3262032085561497,0.25,1.0,0.0,0.047619047619047616,0.3333333333333333,True,False,True,False,False,True,2
1.0,0.2,0.3,0.2513368983957218,0.75,1.0,1.0,0.23809523809523808,0.5714285714285714,True,False,True,False,False,True,2
0.0,0.2,0.06,0.3262032085561497,0.75,0.0,1.0,0.23809523809523808,0.8095238095238094,True,False,True,False,False,True,2
0.0,0.8,0.68,0.3529411764705881,0.0,0.0,0.7999999999999998,0.09523809523809523,0.38095238095238093,True,False,False,True,False,True,2
0.0,0.6000000000000001,0.64,0.44385026737967914,0.5,1.0,0.5999999999999996,0.09523809523809523,0.5238095238095238,True,False,True,False,False,True,2
1.0,0.2,0.44,0.44919786096256686,0.75,0.0,0.19999999999999973,0.19047619047619047,0.23809523809523808,False,True,True,False,False,True,2
1.0,0.6000000000000001,0.32,0.2941176470588236,0.75,0.0,0.5999999999999996,0.19047619047619047,0.3333333333333333,True,False,True,False,False,True,2
1.0,0.6000000000000001,0.28,0.2727272727272727,0.75,1.0,0.0,0.7619047619047619,0.23809523809523808,True,False,False,True,False,True,2
0.0,0.0,0.56,0.20855614973262027,0.25,1.0,1.0,0.38095238095238093,0.38095238095238093,True,False,False,True,False,True,2
1.0,0.4,0.3,0.41711229946524075,0.5,0.0,0.7999999999999998,0.23809523809523808,0.0,True,False,False,True,False,True,2
0.0,0.2,0.68,0.374331550802139,0.75,1.0,1.0,0.3333333333333333,0.9999999999999999,True,False,False,True,False,True,2
0.0,0.6000000000000001,0.04,0.3796791443850269,0.5,1.0,0.7999999999999998,0.0,0.6666666666666666,True,False,True,False,False,True,2
1.0,0.4,0.02,0.4224598930481285,0.0,0.0,0.19999999999999973,0.3333333333333333,0.7619047619047619,True,False,True,False,False,True,2
0.0,0.6000000000000001,0.08,0.44385026737967914,1.0,1.0,0.7999999999999998,0.23809523809523808,0.9523809523809522,True,False,True,False,False,True,2
1.0,0.4,0.4,0.25668449197860976,0.75,1.0,0.5999999999999996,0.9523809523809523,0.09523809523809523,True,False,True,False,False,True,2
0.0,0.4,0.36,0.22459893048128343,0.5,0.0,0.3999999999999999,0.7142857142857142,0.7619047619047619,False,True,True,False,False,True,2
0.0,0.2,0.26,0.4331550802139037,0.75,1.0,0.5999999999999996,0.14285714285714285,0.38095238095238093,True,False,True,False,False,True,2
1.0,0.4,0.38,0.4224598930481285,0.5,0.0,0.7999999999999998,0.23809523809523808,0.9047619047619048,True,False,True,False,False,True,2
1.0,0.8,0.08,0.41176470588235303,0.5,1.0,0.3999999999999999,0.047619047619047616,0.19047619047619047,False,True,False,True,False,True,2
1.0,0.4,0.6,0.3689839572192515,1.0,0.0,0.0,0.14285714285714285,0.9999999999999999,True,False,True,False,False,True,2
1.0,0.6000000000000001,0.06,0.39572192513368987,0.75,1.0,0.19999999999999973,0.2857142857142857,0.047619047619047616,True,False,True,False,False,True,2
1.0,0.2,0.38,0.3048128342245988,0.5,0.0,0.3999999999999999,0.14285714285714285,0.47619047619047616,True,False,True,False,False,True,2
0.0,0.8,0.52,0.31016042780748654,0.25,1.0,0.19999999999999973,0.14285714285714285,0.9047619047619048,True,False,True,False,False,True,2
1.0,0.6000000000000001,0.78,0.1336898395721926,0.5,0.0,0.7999999999999998,0.8095238095238095,0.2857142857142857,True,False,True,False,False,True,2
1.0,0.2,0.24,0.4224598930481285,0.75,0.0,0.19999999999999973,0.19047619047619047,0.8571428571428571,True,False,False,True,False,True,2
0.0,0.6000000000000001,0.46,0.0855614973262031,0.0,1.0,0.7999999999999998,0.2857142857142857,0.0,True,False,False,True,False,True,2
0.0,0.8,0.66,0.3475935828877006,0.0,1.0,1.0,0.09523809523809523,0.14285714285714285,False,True,False,True,False,True,2
0.0,0.6000000000000001,0.08,0.4331550802139037,0.0,0.0,0.19999999999999973,0.3333333333333333,0.09523809523809523,True,False,True,False,False,True,2
1.0,1.0,0.06,0.04278074866310133,1.0,0.0,0.5999999999999996,0.42857142857142855,0.4285714285714285,True,False,True,False,False,True,2
0.0,1.0,0.6,0.4331550802139037,0.5,1.0,0.3999999999999999,0.3333333333333333,0.9999999999999999,True,False,False,True,False,True,2
0.0,0.0,0.54,0.39037433155080214,0.25,1.0,1.0,0.23809523809523808,0.14285714285714285,True,False,True,False,False,True,2
1.0,0.8,0.5,0.3529411764705881,1.0,1.0,0.5999999999999996,0.23809523809523808,0.7619047619047619,True,False,True,False,False,True,2
0.0,1.0,0.0,0.3796791443850269,0.25,1.0,0.0,0.2857142857142857,0.4285714285714285,True,False,True,False,False,True,2
1.0,0.4,0.64,0.39572192513368987,0.75,0.0,0.0,0.14285714285714285,0.8095238095238094,True,False,True,False,False,True,2
0.0,0.6000000000000001,0.52,0.4385026737967914,0.75,1.0,0.0,0.0,0.47619047619047616,True,False,True,False,False,True,2
0.0,0.6000000000000001,0.24,0.3796791443850269,0.25,0.0,0.0,0.047619047619047616,0.2857142857142857,True,False,False,True,False,True,2
1.0,0.2,0.48,0.374331550802139,0.25,1.0,0.5999999999999996,0.3333333333333333,0.3333333333333333,True,False,True,False,False,True,2
0.0,0.8,0.48,0.39572192513368987,0.25,1.0,0.0,0.047619047619047616,0.3333333333333333,True,False,False,True,False,True,2
1.0,0.0,0.18,0.4224598930481285,0.5,0.0,0.7999999999999998,0.23809523809523808,0.5714285714285714,True,False,True,False,False,True,2
1.0,0.8,0.06,0.20320855614973254,0.5,1.0,0.7999999999999998,0.047619047619047616,0.9523809523809522,True,False,True,False,False,True,2
1.0,1.0,0.42,0.44385026737967914,1.0,1.0,0.0,0.047619047619047616,0.9047619047619048,True,False,False,True,False,True,2
0.0,1.0,0.58,0.2887700534759359,0.25,1.0,0.5999999999999996,0.0,0.5714285714285714,True,False,True,False,False,True,2
1.0,0.6000000000000001,0.38,0.17647058823529393,0.25,0.0,0.0,0.19047619047619047,0.8571428571428571,True,False,True,False,False,True,2
0.0,1.0,0.52,0.36363636363636354,0.25,1.0,0.0,0.14285714285714285,0.5238095238095238,True,False,True,False,False,True,2
0.0,1.0,0.1,0.20320855614973254,0.5,0.0,0.19999999999999973,0.6190476190476191,0.6666666666666666,False,True,False,True,False,True,2
0.0,0.4,0.38,0.1925133689839571,1.0,0.0,1.0,0.7619047619047619,0.2857142857142857,True,False,False,True,False,True,2
0.0,0.4,0.06,0.22459893048128343,0.75,0.0,0.7999999999999998,0.3333333333333333,0.5238095238095238,True,False,True,False,False,True,2
1.0,0.2,0.08,0.41711229946524075,0.5,0.0,0.19999999999999973,0.23809523809523808,0.0,False,True,True,False,False,True,2
1.0,0.2,0.36,0.4331550802139037,1.0,1.0,0.19999999999999973,0.2857142857142857,0.2857142857142857,True,False,True,False,False,True,2
1.0,0.2,0.08,0.4331550802139037,0.5,0.0,0.3999999999999999,0.19047619047619047,0.3333333333333333,True,False,False,True,False,True,2
0.0,0.8,0.04,0.4064171122994653,0.25,1.0,1.0,0.0,0.8095238095238094,True,False,True,False,False,True,2
0.0,0.2,0.68,0.4224598930481285,0.5,1.0,0.7999999999999998,0.3333333333333333,0.2857142857142857,True,False,True,False,False,True,2
1.0,1.0,0.7000000000000001,0.35828877005347604,0.75,1.0,0.19999999999999973,0.3333333333333333,0.5714285714285714,True,False,True,False,False,True,2
1.0,0.8,0.52,0.31550802139037426,1.0,0.0,1.0,0.0,0.0,True,False,True,False,False,True,2
0.0,0.2,0.88,0.3475935828877006,0.25,1.0,1.0,0.0,0.47619047619047616,True,False,False,True,False,True,2
0.0,0.2,0.52,0.3689839572192515,1.0,0.0,0.3999999999999999,0.23809523809523808,0.4285714285714285,True,False,False,True,False,True,2
1.0,0.8,0.68,0.427807486631016,0.5,0.0,0.3999999999999999,0.14285714285714285,0.2857142857142857,True,False,True,False,False,True,2
1.0,0.6000000000000001,0.68,0.374331550802139,0.25,1.0,0.3999999999999999,0.19047619047619047,0.14285714285714285,True,False,True,False,False,True,2
0.0,1.0,0.18,0.3689839572192515,1.0,0.0,0.5999999999999996,0.09523809523809523,0.23809523809523808,True,False,True,False,False,True,2
1.0,0.8,0.22,0.427807486631016,0.25,1.0,0.5999999999999996,0.047619047619047616,0.047619047619047616,True,False,True,False,False,True,2
0.0,0.6000000000000001,0.36,0.33689839572192515,0.25,1.0,1.0,0.0,0.6666666666666666,True,False,False,True,False,True,2
1.0,0.4,0.28,0.4385026737967914,0.5,0.0,0.19999999999999973,0.3333333333333333,0.8571428571428571,True,False,True,False,False,True,2
0.0,0.4,0.24,0.3315508021390374,1.0,1.0,0.5999999999999996,0.047619047619047616,0.14285714285714285,True,False,True,False,False,True,2
1.0,0.6000000000000001,0.06,0.26203208556149726,1.0,1.0,0.19999999999999973,0.09523809523809523,0.09523809523809523,False,True,True,False,False,True,2
0.0,0.2,0.06,0.31550802139037426,1.0,0.0,1.0,0.23809523809523808,0.4285714285714285,True,False,True,False,False,True,2
1.0,0.6000000000000001,0.06,0.34224598930481265,0.0,0.0,1.0,0.09523809523809523,0.14285714285714285,True,False,True,False,False,True,2
1.0,0.4,0.52,0.07486631016042766,0.0,1.0,0.3999999999999999,0.47619047619047616,0.47619047619047616,True,False,True,False,False,True,2
0.0,0.0,0.8200000000000001,0.3796791443850269,0.75,0.0,1.0,0.23809523809523808,0.0,True,False,True,False,False,True,2
1.0,0.6000000000000001,0.42,0.22459893048128343,0.25,0.0,0.7999999999999998,0.3333333333333333,0.6666666666666666,True,False,True,False,False,True,2
0.0,0.8,0.46,0.22994652406417093,0.5,1.0,1.0,0.6666666666666666,0.8095238095238094,True,False,True,False,False,True,2
1.0,0.2,0.68,0.3529411764705881,0.75,0.0,0.5999999999999996,0.19047619047619047,0.0,True,False,True,False,False,True,2
0.0,0.2,0.66,0.41176470588235303,0.5,0.0,0.3999999999999999,0.23809523809523808,0.23809523809523808,True,False,False,True,False,True,2
1.0,0.6000000000000001,0.3,0.4064171122994653,0.25,0.0,0.0,0.047619047619047616,0.38095238095238093,True,False,False,True,False,True,2
0.0,0.6000000000000001,0.54,0.24064171122994638,0.25,0.0,0.3999999999999999,0.2857142857142857,0.47619047619047616,True,False,True,False,False,True,2
1.0,0.4,0.02,0.22994652406417093,0.25,0.0,0.5999999999999996,0.7619047619047619,0.47619047619047616,True,False,True,False,False,True,2
0.0,0.8,0.02,0.4385026737967914,0.0,1.0,1.0,0.09523809523809523,0.09523809523809523,True,False,True,False,False,True,2
1.0,0.2,0.48,0.18716577540106938,0.25,1.0,0.0,0.6666666666666666,0.19047619047619047,True,False,True,False,False,True,2
0.0,0.4,0.16,0.24598930481283432,0.25,1.0,0.7999999999999998,0.9047619047619047,0.19047619047619047,True,False,True,False,False,True,2
0.0,0.2,0.22,0.41711229946524075,1.0,0.0,0.19999999999999973,0.09523809523809523,0.2857142857142857,True,False,False,True,False,True,2
0.0,0.8,0.42,0.1925133689839571,0.25,0.0,0.19999999999999973,0.2857142857142857,0.38095238095238093,True,False,True,False,False,True,2
0.0,0.8,0.46,0.39572192513368987,0.0,0.0,0.3999999999999999,0.09523809523809523,0.14285714285714285,True,False,True,False,False,True,2
1.0,0.2,0.42,0.1925133689839571,0.75,1.0,0.5999999999999996,0.7619047619047619,0.3333333333333333,True,False,True,False,False,True,2
1.0,1.0,0.58,0.3796791443850269,0.75,0.0,0.5999999999999996,0.3333333333333333,0.9523809523809522,True,False,True,False,False,True,2
1.0,0.0,0.42,0.4010695187165776,0.5,0.0,0.5999999999999996,0.2857142857142857,0.8095238095238094,True,False,True,False,False,True,2
1.0,1.0,0.54,0.20320855614973254,0.25,0.0,0.5999999999999996,0.9523809523809523,0.7619047619047619,True,False,False,True,False,True,2
