sex,child_in_family,weekly_study_hours,Score,Health,FamilyEDU,age,Fails,Free_time,job_no,job_yes,activities_no,activities_yes,Nationality_Kyrgyz,Nationality_Russian,Predict
0.0,0.2,0.28,0.8663101604278074,0.0,0.0,0.5999999999999996,0.047619047619047616,0.47619047619047616,True,False,True,False,False,True,0
1.0,1.0,0.22,0.9358288770053478,0.5,1.0,0.19999999999999973,0.047619047619047616,0.9523809523809522,False,True,True,False,False,True,0
1.0,0.4,0.58,0.8556149732620324,0.75,1.0,0.5999999999999996,0.0,0.8571428571428571,True,False,True,False,False,True,0
0.0,0.4,0.24,0.9946524064171123,0.25,0.0,0.19999999999999973,0.047619047619047616,0.7619047619047619,True,False,False,True,False,True,0
0.0,0.2,0.22,0.8609625668449201,0.75,0.0,1.0,0.047619047619047616,0.9047619047619048,True,False,True,False,False,True,0
1.0,0.8,0.32,0.9037433155080214,0.0,1.0,0.7999999999999998,0.0,0.4285714285714285,True,False,False,True,False,True,0
0.0,0.2,0.28,0.8556149732620324,0.0,0.0,0.0,0.0,0.23809523809523808,True,False,True,False,False,True,0
1.0,0.8,0.04,0.8877005347593583,0.75,0.0,0.7999999999999998,0.0,0.38095238095238093,False,True,True,False,False,True,0
1.0,0.0,0.68,0.8609625668449201,0.0,0.0,0.5999999999999996,0.047619047619047616,0.7142857142857143,True,False,True,False,False,True,0
0.0,0.2,0.24,0.8609625668449201,0.5,0.0,0.0,0.0,0.9047619047619048,True,False,True,False,False,True,0
0.0,0.0,0.42,0.9090909090909092,0.75,0.0,1.0,0.0,0.3333333333333333,True,False,True,False,False,True,0
1.0,0.4,0.48,0.8502673796791442,0.0,0.0,0.19999999999999973,0.047619047619047616,0.23809523809523808,True,False,False,True,False,True,0
1.0,0.4,0.48,0.9090909090909092,0.0,0.0,0.0,0.0,0.9999999999999999,True,False,False,True,False,True,0
1.0,0.8,0.56,0.9037433155080214,0.0,0.0,0.0,0.0,0.8571428571428571,True,False,True,False,False,True,0
1.0,0.0,0.16,0.9679144385026741,0.5,1.0,0.5999999999999996,0.0,0.14285714285714285,True,False,True,False,False,True,0
0.0,0.2,0.18,0.9465240641711232,0.0,1.0,0.5999999999999996,0.0,0.619047619047619,True,False,True,False,False,True,0
1.0,0.6000000000000001,0.2,0.893048128342246,0.25,0.0,0.7999999999999998,0.0,0.7142857142857143,True,False,True,False,False,True,0
1.0,1.0,0.32,0.9251336898395723,0.75,0.0,0.5999999999999996,0.047619047619047616,0.23809523809523808,True,False,False,True,False,True,0
1.0,0.2,0.24,0.9144385026737969,0.5,0.0,0.3999999999999999,0.047619047619047616,0.4285714285714285,False,True,True,False,False,True,0
1.0,0.2,0.12,0.9090909090909092,1.0,1.0,1.0,0.047619047619047616,0.8095238095238094,True,False,False,True,False,True,0
1.0,0.4,0.64,0.8770053475935833,0.5,1.0,0.5999999999999996,0.047619047619047616,0.6666666666666666,True,False,True,False,False,True,0
0.0,0.6000000000000001,0.36,0.9679144385026741,0.0,1.0,0.5999999999999996,0.047619047619047616,0.9047619047619048,False,True,True,False,False,True,0
0.0,0.6000000000000001,0.52,0.9144385026737969,0.25,0.0,0.19999999999999973,0.047619047619047616,0.38095238095238093,True,False,True,False,False,True,0
1.0,0.6000000000000001,0.54,0.9679144385026741,0.75,1.0,0.0,0.047619047619047616,0.23809523809523808,True,False,True,False,False,True,0
0.0,0.4,0.08,0.8983957219251342,0.75,0.0,0.5999999999999996,0.047619047619047616,0.0,True,False,True,False,False,True,0
1.0,0.0,0.6,0.9144385026737969,0.5,1.0,0.3999999999999999,0.047619047619047616,0.8095238095238094,True,False,False,True,False,True,0
1.0,0.8,0.52,0.9572192513368982,1.0,1.0,0.5999999999999996,0.047619047619047616,0.14285714285714285,True,False,False,True,False,True,0
0.0,0.4,0.28,0.9144385026737969,0.0,1.0,0.3999999999999999,0.0,0.9523809523809522,True,False,True,False,False,True,0
0.0,0.6000000000000001,0.92,1.0,0.25,1.0,0.0,0.047619047619047616,0.2857142857142857,True,False,True,False,False,True,0
1.0,0.6000000000000001,0.04,0.8877005347593583,0.5,1.0,0.0,0.047619047619047616,0.19047619047619047,True,False,True,False,False,True,0
0.0,0.8,0.1,0.951871657754011,0.5,0.0,0.3999999999999999,0.047619047619047616,0.4285714285714285,False,True,True,False,False,True,0
0.0,0.2,0.44,0.8609625668449201,1.0,0.0,0.19999999999999973,0.047619047619047616,0.9523809523809522,True,False,True,False,False,True,0
1.0,0.4,0.64,0.9090909090909092,0.75,0.0,0.3999999999999999,0.0,0.9999999999999999,True,False,True,False,False,True,0
0.0,0.2,0.9400000000000001,0.9465240641711232,1.0,0.0,0.5999999999999996,0.0,0.8571428571428571,True,False,True,False,False,True,0
0.0,0.2,0.7000000000000001,0.9090909090909092,0.75,0.0,0.19999999999999973,0.0,0.4285714285714285,True,False,True,False,False,True,0
1.0,0.2,0.44,0.8983957219251342,1.0,1.0,0.5999999999999996,0.0,0.9047619047619048,True,False,False,True,False,True,0
0.0,0.2,0.38,1.0,0.75,1.0,0.7999999999999998,0.047619047619047616,0.3333333333333333,True,False,True,False,False,True,0
1.0,0.4,0.56,0.8983957219251342,0.5,1.0,1.0,0.0,0.8571428571428571,True,False,True,False,False,True,0
1.0,0.0,0.62,0.8716577540106951,0.5,1.0,0.7999999999999998,0.0,0.47619047619047616,True,False,True,False,False,True,0
0.0,0.2,0.68,0.8716577540106951,0.25,0.0,0.0,0.0,0.8095238095238094,True,False,True,False,False,True,0
0.0,0.8,0.06,0.9090909090909092,0.0,0.0,1.0,0.047619047619047616,0.5238095238095238,True,False,True,False,False,True,0
1.0,0.6000000000000001,0.28,0.8502673796791442,1.0,1.0,0.0,0.0,0.8571428571428571,True,False,True,False,False,True,0
1.0,0.4,0.36,0.8823529411764706,0.0,1.0,0.7999999999999998,0.0,0.9047619047619048,False,True,True,False,False,True,0
0.0,0.2,0.64,0.9732620320855618,0.75,1.0,0.7999999999999998,0.0,0.619047619047619,True,False,True,False,False,True,0
1.0,0.4,0.72,0.8983957219251342,0.5,1.0,0.19999999999999973,0.0,0.047619047619047616,True,False,True,False,False,True,0
0.0,0.2,0.7000000000000001,0.9037433155080214,0.5,1.0,0.7999999999999998,0.0,0.0,True,False,True,False,False,True,0
1.0,0.0,0.38,0.9251336898395723,0.5,0.0,0.0,0.0,0.38095238095238093,True,False,False,True,False,True,0
0.0,0.4,0.36,0.8770053475935833,1.0,0.0,0.3999999999999999,0.0,0.19047619047619047,True,False,True,False,False,True,0
1.0,1.0,0.1,0.8770053475935833,0.0,1.0,0.0,0.0,0.19047619047619047,True,False,True,False,False,True,0
1.0,0.4,0.52,0.951871657754011,0.5,0.0,0.7999999999999998,0.047619047619047616,0.9523809523809522,True,False,True,False,False,True,0
0.0,0.4,0.22,0.8609625668449201,0.5,1.0,1.0,0.0,0.8095238095238094,True,False,False,True,False,True,0
0.0,0.4,0.7000000000000001,0.49197860962566864,0.5,1.0,0.5999999999999996,0.0,0.5238095238095238,True,False,True,False,False,True,1
0.0,0.0,0.54,0.5454545454545454,1.0,1.0,0.5999999999999996,0.09523809523809523,0.9047619047619048,True,False,True,False,False,True,1
1.0,0.6000000000000001,0.32,0.5080213903743314,0.5,1.0,0.0,0.09523809523809523,0.8571428571428571,True,False,True,False,False,True,1
0.0,0.8,0.06,0.5133689839572195,0.0,1.0,0.19999999999999973,0.0,0.2857142857142857,True,False,True,False,False,True,1
0.0,0.4,0.5,0.4866310160427809,1.0,1.0,1.0,0.3333333333333333,0.09523809523809523,True,False,True,False,False,True,1
1.0,0.6000000000000001,0.32,0.524064171122995,0.75,0.0,0.19999999999999973,0.2857142857142857,0.0,True,False,True,False,False,True,1
0.0,1.0,0.32,0.5347593582887704,1.0,0.0,1.0,0.2857142857142857,0.2857142857142857,True,False,False,True,False,True,1
1.0,0.4,0.7000000000000001,0.4598930481283423,1.0,1.0,1.0,0.09523809523809523,0.9999999999999999,True,False,True,False,False,True,1
1.0,0.6000000000000001,0.56,0.524064171122995,0.5,0.0,0.0,0.2857142857142857,0.09523809523809523,False,True,True,False,False,True,1
1.0,0.4,0.08,0.4545454545454546,1.0,1.0,0.3999999999999999,0.047619047619047616,0.2857142857142857,True,False,True,False,False,True,1
0.0,1.0,0.66,0.4598930481283423,0.25,1.0,0.0,0.23809523809523808,0.8095238095238094,True,False,True,False,False,True,1
0.0,0.2,0.52,0.4973262032085559,0.0,1.0,0.7999999999999998,0.2857142857142857,0.9047619047619048,True,False,True,False,False,True,1
1.0,0.2,0.28,0.4598930481283423,0.0,0.0,0.19999999999999973,0.23809523809523808,0.9999999999999999,True,False,True,False,False,True,1
1.0,1.0,0.5,0.4545454545454546,0.0,0.0,0.5999999999999996,0.047619047619047616,0.3333333333333333,True,False,True,False,False,True,1
0.0,0.4,0.58,0.5508021390374331,0.75,1.0,1.0,0.23809523809523808,0.14285714285714285,True,False,True,False,False,True,1
1.0,0.2,0.04,0.5614973262032086,0.25,1.0,0.3999999999999999,0.09523809523809523,0.38095238095238093,True,False,False,True,False,True,1
1.0,0.4,0.64,0.47058823529411775,0.5,0.0,0.19999999999999973,0.0,0.619047619047619,True,False,False,True,False,True,1
0.0,0.0,0.58,0.5614973262032086,0.75,0.0,0.0,0.0,0.2857142857142857,False,True,True,False,False,True,1
0.0,0.2,0.1,0.5133689839572195,1.0,0.0,1.0,0.23809523809523808,0.8571428571428571,True,False,True,False,False,True,1
1.0,1.0,0.64,0.5668449197860963,0.5,1.0,1.0,0.14285714285714285,0.8571428571428571,True,False,True,False,False,True,1
1.0,0.2,0.02,0.47058823529411775,0.0,0.0,0.5999999999999996,0.23809523809523808,0.7142857142857143,True,False,True,False,False,True,1
1.0,0.4,0.68,0.4973262032085559,0.75,0.0,0.5999999999999996,0.3333333333333333,0.2857142857142857,True,False,True,False,False,True,1
1.0,0.6000000000000001,0.56,0.4866310160427809,0.5,0.0,0.3999999999999999,0.0,0.9999999999999999,True,False,False,True,False,True,1
1.0,0.4,0.64,0.47058823529411775,0.5,0.0,1.0,0.047619047619047616,0.6666666666666666,True,False,True,False,False,True,1
0.0,0.2,0.08,0.5668449197860963,1.0,1.0,0.0,0.0,0.19047619047619047,False,True,False,True,False,True,1
1.0,0.2,0.26,0.5454545454545454,0.0,0.0,0.0,0.3333333333333333,0.8095238095238094,True,False,True,False,False,True,1
0.0,0.4,0.74,0.4598930481283423,0.75,1.0,0.0,0.14285714285714285,0.09523809523809523,True,False,False,True,False,True,1
0.0,0.8,0.24,0.5668449197860963,1.0,0.0,0.19999999999999973,0.047619047619047616,0.8571428571428571,True,False,True,False,False,True,1
1.0,0.6000000000000001,0.9400000000000001,0.49197860962566864,0.0,1.0,0.0,0.19047619047619047,0.6666666666666666,False,True,True,False,False,True,1
1.0,0.0,0.68,0.5401069518716577,0.75,1.0,1.0,0.23809523809523808,0.6666666666666666,True,False,True,False,False,True,1
1.0,0.8,0.6,0.524064171122995,0.0,0.0,0.0,0.3333333333333333,0.9047619047619048,True,False,True,False,False,True,1
1.0,0.4,0.26,0.5454545454545454,0.5,1.0,0.7999999999999998,0.14285714285714285,0.5714285714285714,True,False,True,False,False,True,1
0.0,0.4,0.3,0.46524064171123003,1.0,1.0,0.19999999999999973,0.3333333333333333,0.2857142857142857,True,False,True,False,False,True,1
1.0,0.2,0.22,0.5133689839572195,0.0,0.0,0.7999999999999998,0.19047619047619047,0.5714285714285714,True,False,True,False,False,True,1
0.0,0.8,0.56,0.4545454545454546,0.5,0.0,0.0,0.3333333333333333,0.047619047619047616,True,False,True,False,False,True,1
1.0,1.0,0.24,0.5614973262032086,0.5,1.0,0.7999999999999998,0.0,0.9047619047619048,True,False,True,False,False,True,1
1.0,0.8,0.52,0.4866310160427809,0.0,1.0,0.7999999999999998,0.23809523809523808,0.4285714285714285,False,True,True,False,False,True,1
1.0,0.6000000000000001,0.04,0.4866310160427809,0.5,1.0,0.3999999999999999,0.0,0.3333333333333333,True,False,True,False,False,True,1
0.0,1.0,0.54,0.524064171122995,0.5,1.0,0.5999999999999996,0.19047619047619047,0.2857142857142857,True,False,True,False,False,True,1
1.0,0.4,0.06,0.5668449197860963,0.0,1.0,0.0,0.19047619047619047,0.38095238095238093,True,False,True,False,False,True,1
1.0,1.0,0.34,0.5133689839572195,0.25,1.0,0.0,0.14285714285714285,0.14285714285714285,False,True,True,False,False,True,1
1.0,0.6000000000000001,0.7000000000000001,0.5401069518716577,0.0,1.0,1.0,0.14285714285714285,0.23809523809523808,True,False,True,False,False,True,1
0.0,0.8,0.04,0.5080213903743314,1.0,0.0,0.7999999999999998,0.09523809523809523,0.0,False,True,True,False,False,True,1
0.0,1.0,0.04,0.5454545454545454,0.25,0.0,0.19999999999999973,0.14285714285714285,0.2857142857142857,True,False,False,True,False,True,1
1.0,0.8,0.78,0.524064171122995,0.75,0.0,0.19999999999999973,0.3333333333333333,0.5714285714285714,True,False,True,False,False,True,1
1.0,0.8,0.26,0.524064171122995,1.0,0.0,0.19999999999999973,0.0,0.8571428571428571,False,True,True,False,False,True,1
1.0,0.0,0.3,0.5401069518716577,0.0,0.0,0.0,0.0,0.47619047619047616,True,False,True,False,False,True,1
0.0,0.4,0.42,0.5294117647058822,0.75,1.0,0.0,0.0,0.6666666666666666,True,False,True,False,False,True,1
1.0,0.0,0.84,0.44919786096256686,0.5,0.0,0.3999999999999999,0.3333333333333333,0.23809523809523808,True,False,True,False,False,True,1
0.0,0.2,0.56,0.5133689839572195,1.0,0.0,1.0,0.3333333333333333,0.6666666666666666,True,False,True,False,False,True,1
1.0,0.6000000000000001,0.34,0.44919786096256686,0.0,1.0,0.5999999999999996,0.2857142857142857,0.047619047619047616,False,True,False,True,False,True,1
1.0,0.2,0.1,0.5401069518716577,0.0,1.0,0.5999999999999996,0.047619047619047616,0.23809523809523808,True,False,True,False,False,True,1
0.0,0.6000000000000001,0.32,0.4545454545454546,0.25,1.0,0.0,0.09523809523809523,0.8571428571428571,True,False,True,False,False,True,1
0.0,0.4,0.0,0.5294117647058822,0.75,1.0,0.0,0.3333333333333333,0.47619047619047616,True,False,False,True,False,True,1
0.0,1.0,0.06,0.5080213903743314,0.5,1.0,0.5999999999999996,0.19047619047619047,0.6666666666666666,False,True,True,False,False,True,1
1.0,0.8,0.66,0.5133689839572195,0.0,0.0,0.19999999999999973,0.2857142857142857,0.7142857142857143,True,False,False,True,False,True,1
1.0,0.0,0.1,0.5133689839572195,0.25,1.0,1.0,0.0,0.14285714285714285,True,False,True,False,False,True,1
0.0,0.2,0.28,0.5454545454545454,1.0,0.0,0.3999999999999999,0.19047619047619047,0.7619047619047619,True,False,True,False,False,True,1
0.0,0.4,0.92,0.5133689839572195,0.0,1.0,1.0,0.0,0.2857142857142857,True,False,False,True,False,True,1
1.0,0.8,0.0,0.47058823529411775,0.0,1.0,1.0,0.23809523809523808,0.5238095238095238,True,False,False,True,False,True,1
0.0,0.0,0.08,0.5133689839572195,0.0,1.0,0.19999999999999973,0.0,0.9999999999999999,True,False,True,False,False,True,1
1.0,0.4,0.44,0.5401069518716577,0.25,0.0,0.5999999999999996,0.19047619047619047,0.7142857142857143,True,False,True,False,False,True,1
0.0,0.6000000000000001,0.04,0.5668449197860963,0.75,0.0,0.0,0.14285714285714285,0.5714285714285714,True,False,False,True,False,True,1
1.0,0.8,0.68,0.5133689839572195,1.0,0.0,0.3999999999999999,0.14285714285714285,0.7619047619047619,True,False,False,True,False,True,1
0.0,0.4,0.62,0.572192513368984,0.5,0.0,0.7999999999999998,0.0,0.7142857142857143,True,False,True,False,False,True,1
0.0,0.0,0.08,0.47058823529411775,1.0,1.0,0.19999999999999973,0.047619047619047616,0.0,True,False,False,True,False,True,1
0.0,0.8,0.4,0.524064171122995,0.5,1.0,0.7999999999999998,0.0,0.9523809523809522,True,False,True,False,False,True,1
1.0,0.2,0.14,0.5133689839572195,0.75,1.0,0.19999999999999973,0.23809523809523808,0.14285714285714285,True,False,True,False,False,True,1
0.0,0.4,0.48,0.5133689839572195,0.25,1.0,0.0,0.23809523809523808,0.38095238095238093,True,False,True,False,False,True,1
0.0,0.2,0.92,0.5080213903743314,0.25,0.0,0.3999999999999999,0.19047619047619047,0.8571428571428571,False,True,True,False,False,True,1
0.0,1.0,0.06,0.5614973262032086,0.0,1.0,1.0,0.23809523809523808,0.047619047619047616,True,False,True,False,False,True,1
1.0,0.6000000000000001,0.48,0.5561497326203209,1.0,1.0,0.3999999999999999,0.2857142857142857,0.8095238095238094,True,False,False,True,False,True,1
1.0,0.8,0.68,0.524064171122995,0.25,0.0,0.3999999999999999,0.09523809523809523,0.047619047619047616,True,False,True,False,False,True,1
0.0,0.8,0.52,0.47058823529411775,1.0,0.0,0.7999999999999998,0.09523809523809523,0.3333333333333333,False,True,False,True,False,True,1
